GO_Term,count,PValue,Genes,List_total,Fold_enrichment
GO:0050863~regulation of T cell activation,20,7.01E-06,"8289, 8740, 7133, 7037, 27, 8995, 7412, 8764, 3594, 3481, 201633, 1378, 1840, 567, 1178, 2267, 3135, 6504, 4602, 3965",291,3.423140964
GO:1903037~regulation of leukocyte cell-cell adhesion,21,8.88E-06,"8289, 8740, 7133, 7037, 27, 8995, 7412, 8764, 3594, 3481, 201633, 1378, 1840, 567, 1178, 2267, 3135, 6504, 3689, 4602, 3965",291,3.235702155
GO:0022407~regulation of cell-cell adhesion,23,2.03E-05,"8289, 8740, 89780, 7133, 7037, 7422, 27, 8995, 7412, 8764, 3594, 3481, 201633, 1378, 1840, 567, 1178, 2267, 3135, 6504, 3689, 4602, 3965",291,2.860309922
GO:0042098~T cell proliferation,14,2.24E-05,"8740, 7037, 8995, 7412, 8764, 3594, 3481, 1378, 79798, 1178, 3135, 5699, 6504, 3965",291,4.344509747
GO:0002696~positive regulation of leukocyte activation,21,3.92E-05,"8289, 8740, 89780, 7037, 27, 7412, 8764, 3594, 26228, 3481, 5618, 1378, 3567, 3929, 567, 3135, 6348, 6504, 3689, 4602, 3965",291,2.917547341
GO:0051249~regulation of lymphocyte activation,24,4.58E-05,"8289, 8740, 89780, 7133, 7037, 27, 8995, 7412, 8764, 3594, 3481, 201633, 5618, 1378, 3567, 1840, 567, 1178, 2267, 3135, 6504, 51237, 4602, 3965",291,2.634404021
GO:0050867~positive regulation of cell activation,21,8.58E-05,"8289, 8740, 89780, 7037, 27, 7412, 8764, 3594, 26228, 3481, 5618, 1378, 3567, 3929, 567, 3135, 6348, 6504, 3689, 4602, 3965",291,2.756102033
GO:1903039~positive regulation of leukocyte cell-cell adhesion,15,9.20E-05,"8289, 8740, 7037, 27, 7412, 8764, 3594, 3481, 1378, 567, 3135, 6504, 3689, 4602, 3965",291,3.557621502
GO:0022409~positive regulation of cell-cell adhesion,16,1.30E-04,"8289, 8740, 89780, 7037, 27, 7412, 8764, 3594, 3481, 1378, 567, 3135, 6504, 3689, 4602, 3965",291,3.259334219
GO:0050870~positive regulation of T cell activation,14,1.40E-04,"8289, 8740, 7037, 27, 7412, 8764, 3594, 3481, 1378, 567, 3135, 6504, 4602, 3965",291,3.631738617
GO:0042129~regulation of T cell proliferation,12,1.53E-04,"7133, 1378, 7037, 1178, 8995, 7412, 8764, 3135, 6504, 3594, 3481, 3965",291,4.172289092
GO:0051251~positive regulation of lymphocyte activation,17,7.54E-04,"8289, 8740, 89780, 7037, 27, 7412, 8764, 3594, 3481, 5618, 1378, 3567, 567, 3135, 6504, 4602, 3965",291,2.650121808
GO:0050671~positive regulation of lymphocyte proliferation,9,0.001876789,"5618, 89780, 7037, 3567, 7412, 6504, 3594, 3481, 3965",291,4.011277935
GO:0032946~positive regulation of mononuclear cell proliferation,9,0.002126586,"5618, 89780, 7037, 3567, 7412, 6504, 3594, 3481, 3965",291,3.932107976
GO:0070665~positive regulation of leukocyte proliferation,9,0.003419478,"5618, 89780, 7037, 3567, 7412, 6504, 3594, 3481, 3965",291,3.644392758
GO:0046006~regulation of activated T cell proliferation,5,0.005337104,"1178, 6504, 3594, 3481, 3965",291,7.064780288
GO:0030888~regulation of B cell proliferation,5,0.019100291,"5618, 89780, 7037, 3567, 51237",291,4.883009905
GO:0042102~positive regulation of T cell proliferation,6,0.024291329,"7037, 7412, 6504, 3594, 3481, 3965",291,3.65553769
GO:0030890~positive regulation of B cell proliferation,4,0.03160246,"5618, 89780, 7037, 3567",291,5.774689975
GO:0050798~activated T cell proliferation,4,0.037129898,"6504, 3594, 3481, 3965",291,5.421137527
GO:0042104~positive regulation of activated T cell proliferation,3,0.069888121,"6504, 3594, 3481",291,6.869889797
GO:0042100~B cell proliferation,4,0.197651393,"5618, 89780, 7037, 3567",291,2.604271949
GO:0050864~regulation of B cell activation,6,0.250045802,"5618, 89780, 1378, 7037, 3567, 51237",291,1.778810751
GO:0050871~positive regulation of B cell activation,4,0.497463692,"5618, 89780, 7037, 3567",291,1.517918508
GO:0050900~leukocyte migration,27,5.59E-10,"58191, 7422, 27, 8995, 2921, 151647, 6348, 6402, 6504, 4920, 6362, 8740, 4283, 6288, 6346, 6368, 7412, 8764, 2683, 26228, 3929, 347, 1441, 5764, 727, 3689, 3965",291,4.416357727
GO:0030595~leukocyte chemotaxis,20,7.22E-09,"6362, 8740, 4283, 58191, 7422, 6288, 6368, 6346, 8995, 26228, 2921, 151647, 3929, 1441, 5764, 6348, 6504, 3689, 727, 3965",291,5.355559251
GO:0006935~chemotaxis,31,4.74E-08,"58191, 7422, 128434, 8995, 2152, 3084, 2921, 151647, 6348, 5754, 6504, 8828, 6362, 8740, 89780, 4283, 6288, 6346, 6368, 7412, 23654, 26228, 285, 3929, 3909, 1441, 5764, 727, 3689, 3965, 92949",291,3.181880952
GO:0042330~taxis,31,5.61E-08,"58191, 7422, 128434, 8995, 2152, 3084, 2921, 151647, 6348, 5754, 6504, 8828, 6362, 8740, 89780, 4283, 6288, 6346, 6368, 7412, 23654, 26228, 285, 3929, 3909, 1441, 5764, 727, 3689, 3965, 92949",291,3.157480024
GO:0060326~cell chemotaxis,21,1.51E-07,"6362, 8740, 4283, 58191, 7422, 6288, 6368, 6346, 8995, 7412, 26228, 2921, 151647, 3929, 1441, 5764, 6348, 6504, 3689, 727, 3965",291,4.213255676
GO:0097529~myeloid leukocyte migration,18,1.70E-07,"6362, 4283, 7422, 6288, 6368, 6346, 8995, 2683, 26228, 2921, 151647, 3929, 1441, 6348, 6504, 4920, 3689, 727",291,4.919180349
GO:0071621~granulocyte chemotaxis,13,7.93E-07,"6362, 4283, 7422, 6288, 6368, 6346, 8995, 2921, 3929, 1441, 6348, 6504, 3689",291,6.491098881
GO:0016477~cell migration,49,2.20E-06,"58191, 2152, 3084, 2192, 2348, 151647, 201161, 90, 6348, 6504, 4920, 6362, 8740, 6288, 6368, 7412, 2683, 23654, 285, 3929, 2796, 5468, 727, 3689, 3965, 11116, 23625, 8751, 25805, 7422, 27, 8995, 3936, 2921, 411, 6402, 5754, 11167, 8828, 7076, 4283, 6423, 6346, 8764, 26228, 347, 1441, 3909, 5764",291,2.053020694
GO:0040011~locomotion,58,5.06E-06,"58191, 128434, 2152, 3084, 2192, 2348, 151647, 201161, 2861, 90, 6348, 6504, 4920, 132141, 6362, 8740, 6288, 6368, 7412, 2683, 23654, 3371, 285, 3929, 2796, 5468, 727, 3689, 85363, 3965, 11116, 23625, 5360, 8751, 25805, 7422, 27, 8995, 3936, 2921, 411, 6402, 5754, 11167, 8828, 7076, 89780, 4283, 6423, 6346, 6863, 8764, 26228, 347, 1441, 3909, 5764, 92949",291,1.849120602
GO:0097530~granulocyte migration,13,5.21E-06,"6362, 4283, 7422, 6288, 6368, 6346, 8995, 2921, 3929, 1441, 6348, 6504, 3689",291,5.429661328
GO:0048870~cell motility,53,6.59E-06,"58191, 2152, 3084, 2192, 2348, 151647, 201161, 90, 6348, 6504, 4920, 132141, 6362, 8740, 6288, 6368, 7412, 2683, 23654, 3371, 285, 3929, 2796, 5468, 727, 3689, 3965, 11116, 23625, 5360, 8751, 25805, 7422, 27, 8995, 3936, 2921, 411, 6402, 5754, 11167, 8828, 7076, 4283, 6423, 6346, 6863, 8764, 26228, 347, 1441, 3909, 5764",291,1.904585249
GO:0051674~localization of cell,53,6.59E-06,"58191, 2152, 3084, 2192, 2348, 151647, 201161, 90, 6348, 6504, 4920, 132141, 6362, 8740, 6288, 6368, 7412, 2683, 23654, 3371, 285, 3929, 2796, 5468, 727, 3689, 3965, 11116, 23625, 5360, 8751, 25805, 7422, 27, 8995, 3936, 2921, 411, 6402, 5754, 11167, 8828, 7076, 4283, 6423, 6346, 6863, 8764, 26228, 347, 1441, 3909, 5764",291,1.904585249
GO:0030593~neutrophil chemotaxis,10,2.69E-05,"6362, 2921, 4283, 6288, 3929, 6368, 6346, 1441, 6348, 3689",291,6.385474491
GO:0002688~regulation of leukocyte chemotaxis,11,2.89E-05,"8740, 7422, 3929, 6346, 8995, 5764, 6348, 6504, 727, 26228, 3965",291,5.576322762
GO:0040012~regulation of locomotion,37,4.08E-05,"23625, 8751, 58191, 7422, 27, 8995, 2152, 3084, 2192, 411, 90, 6348, 6504, 4920, 8828, 132141, 8740, 7076, 89780, 6346, 6863, 6423, 8764, 23654, 3371, 26228, 285, 3929, 2796, 347, 3909, 5764, 5468, 727, 85363, 3965, 11116",291,2.082314054
GO:0050920~regulation of chemotaxis,14,6.18E-05,"8740, 89780, 7422, 6346, 8995, 2152, 26228, 285, 3929, 5764, 6348, 6504, 727, 3965",291,3.939513076
GO:0002685~regulation of leukocyte migration,14,6.73E-05,"8740, 7422, 27, 6346, 8995, 8764, 26228, 3929, 347, 5764, 6348, 6504, 727, 3965",291,3.906407924
GO:2000145~regulation of cell motility,35,7.19E-05,"23625, 8751, 58191, 7422, 27, 8995, 2152, 3084, 2192, 411, 90, 6348, 6504, 4920, 8828, 132141, 8740, 7076, 6346, 6863, 6423, 8764, 23654, 3371, 26228, 285, 3929, 2796, 347, 3909, 5764, 5468, 727, 3965, 11116",291,2.078991695
GO:0006928~movement of cell or subcellular component,58,9.60E-05,"58191, 128434, 2152, 3084, 2192, 2348, 151647, 201161, 90, 6348, 636, 6504, 4920, 132141, 5195, 6362, 8740, 6288, 6368, 7412, 2683, 23654, 3371, 285, 3929, 2796, 5468, 727, 3689, 3965, 11116, 23625, 5360, 8751, 25805, 7422, 27, 8995, 3936, 2921, 411, 6402, 5754, 11167, 8828, 7076, 89780, 4283, 6423, 6346, 6863, 8764, 26228, 347, 1441, 3909, 5764, 92949",291,1.669578766
GO:0002690~positive regulation of leukocyte chemotaxis,9,1.23E-04,"8740, 7422, 3929, 6346, 8995, 5764, 6348, 6504, 3965",291,6.037175883
GO:0030334~regulation of cell migration,33,1.27E-04,"23625, 8751, 58191, 7422, 27, 8995, 2152, 3084, 2192, 411, 90, 6348, 6504, 4920, 8828, 8740, 7076, 6346, 6423, 8764, 23654, 3371, 26228, 285, 3929, 2796, 347, 3909, 5764, 5468, 727, 3965, 11116",291,2.077246299
GO:0051270~regulation of cellular component movement,36,1.31E-04,"23625, 8751, 58191, 7422, 27, 8995, 2152, 3084, 2192, 411, 90, 6348, 6504, 4920, 8828, 132141, 8740, 7076, 89780, 6346, 6863, 6423, 8764, 23654, 3371, 26228, 285, 3929, 2796, 347, 3909, 5764, 5468, 727, 3965, 11116",291,1.988953119
GO:0002687~positive regulation of leukocyte migration,11,1.41E-04,"8740, 7422, 3929, 27, 6346, 8995, 8764, 5764, 6348, 6504, 3965",291,4.623406847
GO:1990266~neutrophil migration,10,1.54E-04,"6362, 2921, 4283, 6288, 3929, 6368, 6346, 1441, 6348, 3689",291,5.108379593
GO:0050921~positive regulation of chemotaxis,10,4.26E-04,"8740, 7422, 3929, 6346, 8995, 5764, 6348, 6504, 2152, 3965",291,4.456975484
GO:0048247~lymphocyte chemotaxis,7,4.63E-04,"6362, 8740, 58191, 6288, 6368, 6346, 6348",291,7.043371863
GO:2000147~positive regulation of cell motility,21,0.001046355,"23625, 8740, 58191, 7422, 27, 6346, 6863, 8995, 8764, 2152, 2192, 3929, 90, 5764, 6348, 6504, 4920, 8828, 132141, 3965, 11116",291,2.267622161
GO:0051272~positive regulation of cellular component movement,21,0.001471036,"23625, 8740, 58191, 7422, 27, 6346, 6863, 8995, 8764, 2152, 2192, 3929, 90, 5764, 6348, 6504, 4920, 8828, 132141, 3965, 11116",291,2.203140014
GO:0040017~positive regulation of locomotion,21,0.001471036,"23625, 8740, 58191, 7422, 27, 6346, 6863, 8995, 8764, 2152, 2192, 3929, 90, 5764, 6348, 6504, 4920, 8828, 132141, 3965, 11116",291,2.203140014
GO:0030335~positive regulation of cell migration,19,0.00351392,"23625, 8740, 58191, 7422, 27, 6346, 8995, 8764, 2152, 2192, 3929, 90, 5764, 6348, 6504, 4920, 8828, 3965, 11116",291,2.145866938
GO:0032103~positive regulation of response to external stimulus,14,0.004927512,"929, 7132, 8740, 7422, 6346, 8995, 2152, 3929, 2167, 5764, 6348, 6504, 3965, 718",291,2.453100491
GO:0070098~chemokine-mediated signaling pathway,6,0.011989081,"6362, 2921, 4283, 6368, 6346, 6348",291,4.37861108
GO:0002548~monocyte chemotaxis,5,0.023042392,"6362, 6368, 6346, 8995, 6348",291,4.611731577
GO:0070374~positive regulation of ERK1 and ERK2 cascade,8,0.056024007,"6362, 7422, 6368, 6346, 6348, 6504, 3965, 3084",291,2.340402985
GO:0002699~positive regulation of immune effector process,18,1.24E-06,"7037, 4189, 8764, 2220, 3594, 8809, 1378, 3567, 3929, 567, 3135, 7855, 6504, 51237, 3689, 4602, 3965, 718",291,4.269145803
GO:0002819~regulation of adaptive immune response,15,2.97E-06,"7133, 7037, 8995, 8764, 3594, 8809, 1378, 567, 1178, 79987, 722, 3135, 7855, 6504, 718",291,4.835602042
GO:0002706~regulation of lymphocyte mediated immunity,14,4.96E-06,"7133, 7037, 3594, 8809, 1378, 567, 1178, 79987, 722, 3135, 7855, 6504, 3965, 718",291,4.998521967
GO:0002822~regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,14,6.25E-06,"7133, 7037, 8995, 3594, 8809, 1378, 567, 1178, 79987, 722, 3135, 7855, 6504, 718",291,4.893289926
GO:0002700~regulation of production of molecular mediator of immune response,14,7.41E-06,"7133, 9865, 7037, 4189, 8764, 8809, 1378, 3567, 567, 1178, 3135, 7855, 6504, 51237",291,4.817228424
GO:0002703~regulation of leukocyte mediated immunity,15,2.15E-05,"7133, 7037, 3594, 8809, 1378, 567, 1178, 79987, 722, 3135, 7855, 6504, 3689, 3965, 718",291,4.065853145
GO:0002456~T cell mediated immunity,11,2.53E-05,"8809, 7133, 1378, 567, 1178, 722, 3135, 7855, 6504, 3594, 925",291,5.662777378
GO:0002702~positive regulation of production of molecular mediator of immune response,10,2.29E-04,"8809, 7037, 3567, 567, 4189, 8764, 3135, 7855, 6504, 51237",291,4.847367497
GO:0002724~regulation of T cell cytokine production,6,2.46E-04,"8809, 7133, 567, 1178, 7855, 6504",291,10.48562127
GO:0002718~regulation of cytokine production involved in immune response,9,5.42E-04,"8809, 7133, 9865, 567, 1178, 8764, 3135, 7855, 6504",291,4.859190344
GO:0002709~regulation of T cell mediated immunity,8,6.88E-04,"8809, 7133, 567, 1178, 3135, 7855, 6504, 3594",291,5.421137527
GO:0002440~production of molecular mediator of immune response,14,0.001154474,"7133, 9865, 7037, 4189, 8764, 8809, 1378, 3567, 567, 1178, 3135, 7855, 6504, 51237",291,2.905390893
GO:0002367~cytokine production involved in immune response,8,0.002576389,"8809, 7133, 567, 1178, 8764, 3135, 7855, 6504",291,4.319280306
GO:0002705~positive regulation of leukocyte mediated immunity,9,0.003035614,"8809, 7037, 567, 3135, 7855, 6504, 3594, 3689, 718",291,3.712300698
GO:0002708~positive regulation of lymphocyte mediated immunity,8,0.003219383,"8809, 7037, 567, 3135, 7855, 6504, 3594, 718",291,4.150558419
GO:0002824~positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,8,0.003219383,"8809, 7037, 567, 3135, 7855, 6504, 3594, 718",291,4.150558419
GO:0002711~positive regulation of T cell mediated immunity,6,0.003776507,"8809, 567, 3135, 7855, 6504, 3594",291,5.774689975
GO:0002821~positive regulation of adaptive immune response,8,0.004145066,"8809, 7037, 567, 3135, 7855, 6504, 3594, 718",291,3.96471252
GO:0002726~positive regulation of T cell cytokine production,4,0.006735437,"8809, 567, 7855, 6504",291,10.21675919
GO:0002720~positive regulation of cytokine production involved in immune response,6,0.00824019,"8809, 567, 8764, 3135, 7855, 6504",291,4.800645882
GO:0002369~T cell cytokine production,4,0.014197933,"8809, 567, 7855, 6504",291,7.812815848
GO:0045807~positive regulation of endocytosis,15,2.05E-07,"929, 89780, 7422, 28514, 2220, 26228, 1191, 567, 146722, 2332, 636, 5468, 717, 10960, 718",291,6.037175883
GO:0006897~endocytosis,34,2.33E-07,"929, 58191, 7422, 28514, 3482, 2348, 3959, 151647, 432, 284654, 636, 6504, 717, 718, 4481, 4360, 89780, 7037, 2220, 3394, 26228, 1191, 3426, 1401, 3929, 567, 722, 2332, 146722, 10462, 4038, 5468, 3689, 10960",291,2.770434086
GO:0006898~receptor-mediated endocytosis,19,1.31E-06,"929, 4481, 4360, 89780, 58191, 7037, 7422, 28514, 3482, 1191, 2348, 432, 567, 2332, 284654, 636, 5468, 3689, 718",291,4.031213289
GO:0030100~regulation of endocytosis,18,2.89E-06,"929, 89780, 7422, 27, 28514, 2220, 26228, 1191, 567, 146722, 722, 2332, 284654, 636, 5468, 717, 10960, 718",291,4.011277935
GO:0048260~positive regulation of receptor-mediated endocytosis,8,4.77E-05,"89780, 7422, 567, 2332, 636, 5468, 718, 1191",291,8.301116838
GO:0051050~positive regulation of transport,32,5.23E-05,"929, 9388, 5360, 7422, 28514, 2922, 117, 6348, 7855, 636, 51548, 717, 718, 5617, 89780, 4283, 9456, 2220, 26228, 483, 1191, 3625, 1389, 567, 2695, 2332, 146722, 1001, 5468, 3689, 10960, 4879",291,2.211327691
GO:0006909~phagocytosis,16,1.76E-04,"929, 4481, 2220, 3394, 26228, 1401, 151647, 3929, 146722, 722, 5468, 6504, 3689, 717, 10960, 718",291,3.171770016
GO:0060627~regulation of vesicle-mediated transport,22,1.83E-04,"929, 89780, 7422, 27, 28514, 2220, 91461, 26228, 1191, 567, 146722, 722, 2332, 284654, 636, 5468, 6504, 3689, 717, 10960, 3965, 718",291,2.527675716
GO:0051049~regulation of transport,49,2.72E-04,"9388, 3084, 2669, 117, 6348, 284654, 636, 6504, 717, 718, 5617, 7132, 7133, 6288, 3172, 1191, 483, 27253, 1389, 567, 722, 5468, 3689, 3965, 929, 23625, 5360, 7422, 27, 28514, 2922, 3936, 7855, 51548, 89780, 4283, 9456, 2220, 91461, 26228, 3625, 347, 2695, 2332, 146722, 1001, 10961, 10960, 4879",291,1.699236449
GO:0048259~regulation of receptor-mediated endocytosis,9,7.43E-04,"89780, 7422, 567, 2332, 284654, 636, 5468, 718, 1191",291,4.633181491
GO:0050764~regulation of phagocytosis,8,0.001289968,"146722, 722, 2220, 5468, 10960, 26228, 717, 718",291,4.874050254
GO:0051130~positive regulation of cellular component organization,37,0.002450804,"929, 129685, 7422, 27, 28514, 3481, 3084, 3936, 411, 7855, 5754, 636, 4920, 51548, 4602, 717, 718, 8740, 89780, 4283, 7037, 7058, 2220, 23654, 26228, 1191, 3567, 402, 567, 2332, 146722, 5764, 51434, 4038, 5468, 10960, 5925",291,1.673794676
GO:0016192~vesicle-mediated transport,40,0.00311329,"929, 58191, 7422, 27, 28514, 3482, 2922, 2348, 3959, 151647, 432, 6348, 284654, 636, 6504, 717, 718, 4481, 4360, 89780, 7037, 2220, 3394, 91461, 26228, 1191, 3426, 1401, 3929, 567, 722, 2332, 146722, 10462, 4038, 5468, 3689, 10960, 3965, 5627",291,1.608938454
GO:0009611~response to wounding,29,7.50E-07,"8751, 5265, 7422, 2152, 3084, 80739, 2192, 2348, 83999, 2267, 953, 5754, 7076, 89780, 5055, 6288, 2683, 3371, 3172, 3625, 2158, 325, 653145, 347, 2695, 1001, 5764, 5468, 5627",291,2.9312924
GO:0042060~wound healing,24,3.53E-06,"7076, 8751, 89780, 5055, 5265, 7422, 6288, 2683, 2152, 80739, 3172, 3084, 2192, 2158, 325, 653145, 2267, 347, 1001, 953, 5764, 5754, 5468, 5627",291,3.094785307
GO:0007596~blood coagulation,13,2.59E-04,"89780, 5055, 5265, 6288, 2152, 80739, 3172, 2192, 2158, 653145, 2267, 953, 5627",291,3.642684182
GO:0050817~coagulation,13,3.63E-04,"89780, 5055, 5265, 6288, 2152, 80739, 3172, 2192, 2158, 653145, 2267, 953, 5627",291,3.509415249
GO:0007599~hemostasis,13,3.63E-04,"89780, 5055, 5265, 6288, 2152, 80739, 3172, 2192, 2158, 653145, 2267, 953, 5627",291,3.509415249
GO:0050878~regulation of body fluid levels,17,5.59E-04,"89780, 5055, 5265, 7422, 6288, 2152, 80739, 3172, 2192, 5618, 2158, 653145, 2267, 953, 4879, 5627, 5617",291,2.726936932
GO:0033993~response to lipid,33,2.00E-05,"929, 8751, 27, 5069, 8313, 3482, 2921, 2204, 51341, 90, 117, 6348, 5754, 717, 4360, 8289, 89780, 4283, 7133, 7037, 7412, 3394, 55593, 26228, 1191, 3625, 27179, 3929, 2796, 567, 2695, 5468, 3965",291,2.287572907
GO:1901700~response to oxygen-containing compound,48,4.25E-05,"929, 8751, 9563, 27, 5069, 8313, 3482, 3240, 3481, 2921, 10516, 2348, 2204, 4907, 2861, 117, 6348, 5754, 4327, 717, 5195, 4360, 7076, 89780, 4283, 7133, 7037, 9456, 7412, 3394, 55593, 26228, 3172, 285, 1191, 51052, 3625, 1645, 27179, 3929, 2796, 347, 567, 2695, 5468, 51237, 3965, 5925",291,1.851120131
GO:0071219~cellular response to molecule of bacterial origin,14,9.03E-05,"929, 4360, 4283, 7133, 3394, 26228, 7096, 2921, 2204, 27179, 3929, 567, 6348, 7855",291,3.794796269
GO:0071396~cellular response to lipid,23,2.26E-04,"929, 8289, 4360, 8751, 89780, 4283, 7133, 27, 8313, 3394, 26228, 1191, 3625, 2921, 2204, 27179, 51341, 3929, 567, 90, 6348, 5754, 5468",291,2.424453172
GO:0071216~cellular response to biotic stimulus,14,2.63E-04,"929, 4360, 4283, 7133, 3394, 26228, 7096, 2921, 2204, 27179, 3929, 567, 6348, 7855",291,3.405586395
GO:0032496~response to lipopolysaccharide,16,3.79E-04,"929, 4360, 4283, 7133, 7412, 3394, 55593, 26228, 2921, 2204, 27179, 3929, 567, 6348, 717, 3965",291,2.951508209
GO:0071222~cellular response to lipopolysaccharide,12,7.46E-04,"929, 4360, 2921, 4283, 2204, 7133, 27179, 3929, 567, 6348, 3394, 26228",291,3.464813985
GO:1901701~cellular response to oxygen-containing compound,28,0.022628053,"929, 8751, 27, 8313, 3481, 2921, 2348, 2204, 2861, 6348, 5754, 5195, 4360, 89780, 4283, 7133, 7412, 3394, 26228, 1191, 3625, 1645, 27179, 3929, 567, 5468, 51237, 5925",291,1.554724224
GO:0030098~lymphocyte differentiation,20,3.12E-05,"8289, 9452, 4189, 8995, 7412, 28514, 3594, 3394, 8809, 1378, 1840, 51341, 79798, 567, 3135, 7855, 6504, 4602, 925, 3965",291,3.074487718
GO:0002366~leukocyte activation involved in immune response,16,5.78E-05,"9452, 7037, 8995, 28514, 3594, 3394, 2922, 3936, 8809, 1378, 3929, 6348, 6504, 3689, 4602, 3965",291,3.506742427
GO:0002263~cell activation involved in immune response,16,6.69E-05,"9452, 7037, 8995, 28514, 3594, 3394, 2922, 3936, 8809, 1378, 3929, 6348, 6504, 3689, 4602, 3965",291,3.461051972
GO:0002285~lymphocyte activation involved in immune response,11,0.001429597,"3936, 9452, 8809, 1378, 7037, 8995, 28514, 3594, 3394, 4602, 3965",291,3.445746612
GO:0002521~leukocyte differentiation,29,3.14E-07,"7422, 8995, 28514, 56975, 8809, 1378, 51341, 79798, 3135, 6348, 7855, 6504, 4920, 4602, 8289, 9452, 7037, 4189, 7412, 3594, 3394, 3567, 1840, 325, 567, 5468, 925, 3965, 5925",291,3.061779184
GO:0030097~hemopoiesis,34,1.31E-05,"7422, 8995, 28514, 80739, 56975, 8809, 1378, 51341, 79798, 3135, 6348, 7855, 5699, 6504, 4920, 4602, 8289, 89780, 9452, 7037, 6423, 4189, 7412, 3594, 3394, 3567, 1840, 325, 567, 1441, 5468, 925, 3965, 5925",291,2.299291018
