GO_Term,count,PValue,Genes,List_total,Fold_enrichment
GO:0016310~phosphorylation,111,1.53E-15,"6197, 7167, 6198, 5781, 11183, 8654, 9061, 84959, 124790, 596, 54472, 1455, 10935, 53944, 8767, 3093, 10380, 4067, 5037, 79643, 84313, 55577, 5305, 408, 9125, 8396, 10193, 5289, 6774, 116986, 64853, 9361, 374, 132, 10913, 2321, 5315, 1915, 9377, 4361, 4086, 4087, 4088, 4089, 59272, 1490, 5607, 2332, 10000, 9647, 5601, 7867, 9807, 5606, 9146, 8850, 5584, 9943, 4090, 9261, 2987, 55364, 673, 1017, 10614, 5578, 5579, 10298, 2081, 140609, 5594, 5595, 2241, 27330, 79444, 2597, 5588, 5501, 207, 208, 6714, 10105, 9046, 7424, 8994, 6456, 3066, 2251, 282618, 572, 3458, 55022, 1796, 3611, 1950, 1399, 151742, 10550, 64092, 30844, 64780, 6464, 5894, 8087, 1965, 2932, 867, 4830, 5007, 8877, 4712",416,2.171128543
GO:0006468~protein phosphorylation,90,5.06E-12,"6197, 9146, 8850, 5781, 6198, 5584, 11183, 9943, 8654, 4090, 84959, 124790, 9261, 673, 55364, 596, 1017, 10614, 1455, 53944, 5578, 8767, 5579, 10298, 3093, 2081, 140609, 5594, 5595, 4067, 5037, 2241, 27330, 79643, 79444, 84313, 5588, 207, 5501, 208, 408, 6714, 9125, 9046, 10193, 7424, 5289, 6456, 116986, 64853, 3066, 2251, 9361, 282618, 374, 3458, 55022, 1796, 3611, 1950, 10913, 1399, 2321, 151742, 10550, 64092, 30844, 64780, 4361, 4086, 4087, 4088, 6464, 4089, 5894, 59272, 8087, 1490, 1965, 5607, 2932, 2332, 10000, 867, 5007, 8877, 9647, 5601, 7867, 5606",416,2.134195724
GO:0006464~cellular protein modification process,145,1.95E-11,"6197, 6198, 9101, 5781, 6233, 11183, 134510, 6477, 8654, 84959, 124790, 23326, 6470, 80124, 596, 54472, 1455, 10935, 115201, 90678, 53944, 8767, 7318, 51645, 11101, 3093, 7332, 4067, 6640, 5037, 4738, 79643, 84313, 23173, 51377, 128, 283871, 85365, 408, 9125, 9761, 10193, 5289, 116986, 64853, 261726, 9361, 374, 55585, 10913, 2321, 7337, 135112, 56957, 54936, 4361, 4086, 4087, 4088, 4089, 55072, 59272, 1490, 9097, 5607, 55236, 2332, 10000, 9647, 5601, 7867, 285193, 11059, 5606, 9146, 8850, 8452, 5584, 9943, 4090, 9261, 23081, 79058, 10612, 55364, 673, 1017, 10614, 57026, 5578, 5579, 10298, 9817, 2081, 140609, 7375, 5594, 5595, 5870, 2241, 5905, 27330, 2876, 79444, 2597, 5588, 5501, 207, 208, 6714, 10105, 9046, 7424, 6456, 3066, 2251, 282618, 55146, 3458, 55022, 1796, 3611, 1950, 1399, 151742, 92715, 10550, 64092, 30844, 2648, 64780, 8883, 5373, 5495, 6464, 4287, 5894, 8087, 1965, 2932, 867, 5007, 5524, 8877, 2539",416,1.680188926
GO:0036211~protein modification process,145,1.98E-11,"6197, 6198, 9101, 5781, 6233, 11183, 134510, 6477, 8654, 84959, 124790, 23326, 6470, 80124, 596, 54472, 1455, 10935, 115201, 90678, 53944, 8767, 7318, 51645, 11101, 3093, 7332, 4067, 6640, 5037, 4738, 79643, 84313, 23173, 51377, 128, 283871, 85365, 408, 9125, 9761, 10193, 5289, 116986, 64853, 261726, 9361, 374, 55585, 10913, 2321, 7337, 135112, 56957, 54936, 4361, 4086, 4087, 4088, 4089, 55072, 59272, 1490, 9097, 5607, 55236, 2332, 10000, 9647, 5601, 7867, 285193, 11059, 5606, 9146, 8850, 8452, 5584, 9943, 4090, 9261, 23081, 79058, 10612, 55364, 673, 1017, 10614, 57026, 5578, 5579, 10298, 9817, 2081, 140609, 7375, 5594, 5595, 5870, 2241, 5905, 27330, 2876, 79444, 2597, 5588, 5501, 207, 208, 6714, 10105, 9046, 7424, 6456, 3066, 2251, 282618, 55146, 3458, 55022, 1796, 3611, 1950, 1399, 151742, 92715, 10550, 64092, 30844, 2648, 64780, 8883, 5373, 5495, 6464, 4287, 5894, 8087, 1965, 2932, 867, 5007, 5524, 8877, 2539",416,1.679769926
GO:0019220~regulation of phosphate metabolic process,80,5.05E-10,"9146, 8850, 5781, 8654, 84959, 124790, 673, 55364, 596, 10614, 10935, 5578, 8767, 10298, 3093, 2081, 5594, 5595, 4067, 5037, 2241, 27330, 79643, 79444, 84313, 207, 208, 5305, 408, 6714, 10105, 9125, 8396, 9046, 10193, 7424, 6456, 6774, 116986, 64853, 3066, 2251, 261726, 9361, 282618, 572, 3417, 374, 3458, 55022, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 64092, 1915, 30844, 64780, 4361, 6342, 4088, 6464, 4089, 5894, 4200, 59272, 8087, 1490, 5607, 2932, 2332, 867, 5007, 5524, 8877, 9647, 5606",416,2.069235052
GO:0051174~regulation of phosphorus metabolic process,80,5.66E-10,"9146, 8850, 5781, 8654, 84959, 124790, 673, 55364, 596, 10614, 10935, 5578, 8767, 10298, 3093, 2081, 5594, 5595, 4067, 5037, 2241, 27330, 79643, 79444, 84313, 207, 208, 5305, 408, 6714, 10105, 9125, 8396, 9046, 10193, 7424, 6456, 6774, 116986, 64853, 3066, 2251, 261726, 9361, 282618, 572, 3417, 374, 3458, 55022, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 64092, 1915, 30844, 64780, 4361, 6342, 4088, 6464, 4089, 5894, 4200, 59272, 8087, 1490, 5607, 2932, 2332, 867, 5007, 5524, 8877, 9647, 5606",416,2.063490369
GO:0042325~regulation of phosphorylation,73,1.93E-09,"9146, 8850, 5781, 8654, 84959, 124790, 673, 55364, 596, 10614, 10935, 5578, 8767, 10298, 3093, 2081, 5594, 5595, 4067, 5037, 2241, 27330, 79643, 79444, 84313, 207, 208, 5305, 408, 6714, 10105, 9125, 8396, 9046, 10193, 7424, 6456, 6774, 116986, 64853, 3066, 2251, 9361, 282618, 572, 374, 3458, 55022, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 64092, 1915, 30844, 64780, 4361, 6464, 4089, 5894, 59272, 8087, 1490, 5607, 2332, 867, 5007, 8877, 9647, 5606",416,2.099793106
GO:0035556~intracellular signal transduction,107,2.62E-09,"6197, 6198, 9101, 5781, 23607, 11183, 6477, 8654, 2272, 596, 2664, 9218, 8767, 3635, 7454, 4067, 5037, 1072, 408, 6772, 10193, 5289, 29, 6774, 116986, 64853, 261726, 374, 23380, 10913, 2321, 7337, 56957, 4086, 4087, 4088, 4089, 9138, 55072, 59272, 1490, 5607, 10000, 9647, 5601, 7867, 5606, 9146, 23526, 9265, 8452, 6275, 5584, 9943, 9261, 26470, 3837, 55364, 673, 1017, 10614, 5578, 5579, 10298, 1936, 2081, 5594, 5595, 5872, 2241, 27330, 2876, 79444, 2597, 81488, 23011, 8615, 5588, 5501, 207, 208, 6714, 10105, 7409, 9046, 8994, 9049, 3066, 282618, 572, 3458, 1796, 3611, 1950, 1399, 151742, 10550, 5495, 8644, 6464, 5894, 2932, 192669, 8517, 867, 5007, 8877",416,1.760755572
GO:0031399~regulation of protein modification process,81,5.94E-09,"9146, 8850, 8452, 5781, 8654, 84959, 124790, 23081, 79058, 673, 55364, 596, 54472, 10614, 5578, 8767, 10298, 3093, 2081, 7332, 7375, 5594, 5595, 4067, 6640, 5037, 2241, 27330, 79643, 79444, 84313, 207, 208, 408, 6714, 9125, 9046, 10193, 7424, 6456, 116986, 64853, 3066, 2251, 261726, 9361, 282618, 374, 3458, 55022, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 7337, 64092, 135112, 30844, 2648, 64780, 4361, 6464, 4089, 5894, 59272, 8087, 1490, 5607, 2932, 2332, 867, 5007, 5524, 8877, 9647, 5601, 2539, 5606",416,1.949637555
GO:0001932~regulation of protein phosphorylation,66,2.02E-08,"9146, 8850, 5781, 8654, 84959, 124790, 673, 55364, 596, 10614, 5578, 8767, 10298, 3093, 2081, 5594, 5595, 4067, 5037, 2241, 27330, 79643, 79444, 84313, 207, 208, 408, 6714, 9125, 9046, 10193, 7424, 6456, 116986, 64853, 3066, 2251, 9361, 282618, 374, 3458, 55022, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 64092, 30844, 64780, 4361, 6464, 4089, 5894, 59272, 8087, 1490, 5607, 2332, 867, 5007, 8877, 9647, 5606",416,2.081456603
GO:0051246~regulation of protein metabolic process,120,4.43E-08,"6197, 6198, 9101, 5781, 8654, 84959, 2272, 124790, 6470, 596, 54472, 8767, 3633, 5813, 3093, 7332, 4067, 6640, 5037, 4738, 79643, 84313, 23173, 51377, 5702, 408, 9125, 10193, 6774, 116986, 64853, 261726, 9361, 374, 10913, 2321, 7337, 5315, 1915, 135112, 4361, 4086, 4087, 4088, 4089, 59272, 1490, 9097, 5607, 2332, 9647, 5601, 11059, 5606, 9146, 8850, 8452, 23081, 79058, 10612, 55364, 673, 1017, 10614, 5578, 51204, 10298, 9817, 2081, 7375, 5594, 5595, 9798, 2241, 26523, 3329, 83547, 27330, 2876, 79444, 26088, 2597, 207, 208, 6714, 9046, 7424, 8994, 6456, 3066, 2251, 282618, 572, 3458, 55022, 1796, 3611, 1950, 1399, 10550, 64092, 30844, 2648, 64780, 7432, 6464, 4287, 5894, 8087, 1965, 2932, 192669, 867, 5007, 5524, 8877, 10289, 56648, 2539, 10049",416,1.604639963
GO:0051247~positive regulation of protein metabolic process,72,1.66E-07,"8452, 9101, 5781, 6198, 8654, 79058, 673, 55364, 596, 54472, 5578, 8767, 9817, 3093, 2081, 7332, 5594, 5595, 4067, 9798, 3329, 83547, 79444, 26088, 207, 208, 408, 5702, 6714, 9125, 9046, 10193, 7424, 6774, 116986, 3066, 2251, 282618, 572, 374, 3458, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 7337, 5315, 30844, 2648, 4361, 4088, 7432, 4287, 6464, 4089, 5894, 8087, 1490, 5607, 2932, 2332, 5007, 5524, 8877, 9647, 5601, 11059, 56648, 5606",416,1.893947644
GO:0032268~regulation of cellular protein metabolic process,112,3.06E-07,"6197, 6198, 9101, 5781, 8654, 84959, 2272, 124790, 6470, 596, 54472, 8767, 5813, 3093, 7332, 4067, 6640, 5037, 79643, 84313, 23173, 51377, 5702, 408, 9125, 10193, 6774, 116986, 64853, 261726, 9361, 374, 10913, 2321, 7337, 5315, 135112, 4361, 4086, 4087, 4088, 4089, 59272, 1490, 9097, 5607, 2332, 9647, 5601, 5606, 9146, 8850, 8452, 23081, 79058, 10612, 55364, 673, 1017, 10614, 5578, 51204, 10298, 9817, 2081, 7375, 5594, 5595, 9798, 2241, 26523, 3329, 27330, 2876, 79444, 2597, 207, 208, 6714, 9046, 7424, 8994, 6456, 3066, 2251, 282618, 572, 3458, 55022, 1796, 3611, 1950, 1399, 10550, 64092, 30844, 2648, 64780, 6464, 5894, 8087, 1965, 2932, 192669, 867, 5007, 5524, 8877, 10289, 56648, 2539, 10049",416,1.584795801
GO:1902531~regulation of intracellular signal transduction,74,1.59E-06,"9146, 23526, 9265, 6275, 8452, 5781, 23607, 6477, 8654, 26470, 673, 596, 10614, 5578, 9218, 8767, 5579, 10298, 1936, 2081, 5594, 5595, 4067, 5037, 27330, 2876, 79444, 2597, 207, 408, 6714, 10105, 7409, 9046, 10193, 6772, 8994, 9049, 29, 116986, 64853, 3066, 282618, 572, 374, 23380, 3458, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 7337, 56957, 5495, 8644, 6464, 4089, 5894, 9138, 55072, 59272, 1490, 5607, 2932, 192669, 10000, 8517, 867, 5007, 8877, 5606",416,1.763786656
GO:0048584~positive regulation of response to stimulus,91,2.04E-06,"6197, 6275, 9101, 5781, 5584, 9943, 6477, 8654, 9261, 10612, 673, 596, 10614, 1455, 952, 51324, 90678, 53944, 5578, 9218, 8767, 5579, 5019, 1936, 3635, 3093, 2081, 5594, 5595, 7454, 4067, 3329, 2876, 79444, 2597, 51377, 81565, 5588, 207, 408, 6714, 10105, 7409, 9125, 9046, 5321, 7424, 6774, 116986, 3066, 282618, 572, 374, 3458, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 7337, 5495, 4087, 8644, 4088, 4287, 6464, 4089, 5894, 55072, 8087, 23633, 1490, 5607, 79465, 2932, 2332, 192669, 10000, 8517, 867, 5007, 8877, 9647, 5601, 7867, 55915, 2814, 26060, 5606",416,1.629662201
GO:0023051~regulation of signaling,119,2.38E-06,"6198, 9101, 5781, 23607, 8775, 6477, 8654, 84959, 94121, 596, 1455, 53944, 9218, 8767, 5019, 3635, 3093, 4067, 5037, 79643, 84313, 51377, 5305, 408, 9125, 8396, 6772, 10193, 29, 6774, 116986, 64853, 9361, 374, 23380, 10913, 2321, 7337, 1759, 56957, 4087, 4088, 4089, 9138, 55072, 3033, 59272, 1490, 5607, 2730, 2332, 10000, 5601, 55915, 5606, 9146, 23526, 9265, 8452, 6275, 5584, 22839, 4090, 9261, 23081, 26470, 10612, 673, 10614, 952, 5578, 5579, 10298, 1936, 2081, 5594, 5595, 2241, 65977, 27330, 2876, 79444, 2597, 5588, 207, 6714, 10105, 7409, 9046, 7424, 8994, 9049, 3066, 80739, 282618, 572, 3458, 55022, 1796, 3611, 1950, 1399, 10550, 30845, 2648, 5495, 8644, 7432, 6464, 5894, 8087, 2932, 192669, 8517, 867, 9727, 5007, 8877, 26060",416,1.494071596
GO:0032270~positive regulation of cellular protein metabolic process,65,3.64E-06,"8452, 5781, 6198, 8654, 79058, 673, 55364, 596, 54472, 5578, 8767, 9817, 3093, 2081, 7332, 5594, 5595, 4067, 9798, 3329, 79444, 207, 208, 408, 5702, 6714, 9125, 9046, 7424, 6774, 116986, 3066, 2251, 282618, 572, 374, 3458, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 7337, 5315, 30844, 2648, 4361, 4088, 6464, 4089, 5894, 8087, 1490, 5607, 2932, 2332, 5007, 5524, 8877, 9647, 5601, 56648, 5606",416,1.810270534
GO:0010646~regulation of cell communication,117,4.33E-06,"6198, 9101, 5781, 23607, 8775, 6477, 8654, 84959, 94121, 596, 1455, 53944, 9218, 8767, 5019, 3635, 3093, 4067, 5037, 79643, 84313, 51377, 5305, 408, 9125, 8396, 6772, 10193, 29, 6774, 116986, 64853, 9361, 374, 23380, 10913, 2321, 7337, 1759, 56957, 4087, 4088, 4089, 9138, 55072, 3033, 59272, 1490, 5607, 2730, 2332, 10000, 5601, 55915, 5606, 9146, 23526, 9265, 8452, 6275, 5584, 22839, 4090, 9261, 23081, 26470, 10612, 673, 10614, 952, 5578, 5579, 10298, 1936, 2081, 5594, 5595, 2241, 27330, 2876, 79444, 2597, 5588, 207, 6714, 10105, 7409, 9046, 7424, 8994, 9049, 3066, 80739, 282618, 572, 3458, 55022, 1796, 3611, 1950, 1399, 10550, 2648, 5495, 8644, 7432, 6464, 5894, 8087, 2932, 192669, 8517, 867, 9727, 5007, 8877, 26060",416,1.483394173
GO:0031401~positive regulation of protein modification process,53,5.23E-06,"8452, 5781, 8654, 79058, 673, 596, 54472, 5578, 8767, 3093, 2081, 7332, 5594, 5595, 4067, 79444, 207, 208, 408, 6714, 9125, 9046, 7424, 116986, 3066, 2251, 282618, 374, 3458, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 7337, 30844, 2648, 4361, 6464, 4089, 5894, 8087, 1490, 5607, 2932, 2332, 5007, 5524, 8877, 5601, 5606",416,1.943235459
GO:0010647~positive regulation of cell communication,71,5.25E-06,"6275, 9101, 5781, 5584, 6477, 8654, 10612, 673, 10614, 1455, 952, 53944, 5578, 9218, 8767, 5579, 5019, 1936, 3093, 2081, 5594, 5595, 4067, 2876, 79444, 2597, 51377, 207, 408, 6714, 10105, 9125, 9046, 6774, 116986, 3066, 282618, 572, 374, 3458, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 7337, 5495, 4087, 8644, 4088, 7432, 6464, 4089, 5894, 55072, 8087, 1490, 5607, 2932, 2332, 192669, 10000, 8517, 867, 5007, 8877, 5601, 55915, 5606",416,1.732277947
GO:0023056~positive regulation of signaling,71,5.85E-06,"6275, 9101, 5781, 5584, 6477, 8654, 10612, 673, 10614, 1455, 952, 53944, 5578, 9218, 8767, 5579, 5019, 1936, 3093, 2081, 5594, 5595, 4067, 2876, 79444, 2597, 51377, 207, 408, 6714, 10105, 9125, 9046, 6774, 116986, 3066, 282618, 572, 374, 3458, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 7337, 5495, 4087, 8644, 4088, 7432, 6464, 4089, 5894, 55072, 8087, 1490, 5607, 2932, 2332, 192669, 10000, 8517, 867, 5007, 8877, 5601, 55915, 5606",416,1.726836236
GO:0009966~regulation of signal transduction,106,5.86E-06,"6198, 9101, 5781, 23607, 6477, 8654, 84959, 596, 1455, 53944, 9218, 8767, 3635, 3093, 4067, 5037, 79643, 84313, 51377, 5305, 408, 9125, 8396, 6772, 10193, 29, 6774, 116986, 64853, 9361, 374, 23380, 10913, 2321, 7337, 56957, 4087, 4088, 4089, 9138, 55072, 59272, 1490, 5607, 2730, 10000, 5601, 55915, 5606, 9146, 23526, 9265, 8452, 6275, 5584, 22839, 4090, 9261, 23081, 26470, 10612, 673, 10614, 5578, 5579, 10298, 1936, 2081, 5594, 5595, 2241, 27330, 2876, 79444, 2597, 5588, 207, 6714, 10105, 7409, 9046, 7424, 8994, 9049, 3066, 80739, 282618, 572, 3458, 55022, 1796, 3611, 1950, 1399, 10550, 5495, 8644, 6464, 5894, 2932, 192669, 8517, 867, 5007, 8877, 26060",416,1.516058699
GO:0009967~positive regulation of signal transduction,65,8.46E-06,"6275, 9101, 5781, 5584, 6477, 8654, 10612, 673, 10614, 1455, 53944, 5578, 9218, 8767, 5579, 1936, 3093, 2081, 5595, 4067, 2876, 79444, 2597, 51377, 207, 408, 6714, 10105, 9125, 9046, 6774, 116986, 3066, 282618, 572, 374, 3458, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 7337, 5495, 4087, 8644, 4088, 6464, 4089, 5894, 55072, 1490, 5607, 2932, 192669, 10000, 8517, 867, 5007, 8877, 5601, 55915, 5606",416,1.763744889
GO:1902533~positive regulation of intracellular signal transduction,48,8.72E-06,"6275, 5781, 9046, 6477, 8654, 116986, 3066, 282618, 374, 572, 673, 3458, 10614, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 5578, 7337, 9218, 5579, 8767, 1936, 2081, 8644, 5595, 6464, 4067, 5894, 55072, 1490, 5607, 2876, 79444, 2597, 192669, 10000, 8517, 207, 867, 5007, 8877, 408, 6714, 5606",416,1.990899725
GO:0001934~positive regulation of protein phosphorylation,44,9.51E-06,"9125, 5781, 9046, 7424, 8654, 116986, 3066, 2251, 282618, 374, 596, 673, 3458, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 5578, 8767, 30844, 3093, 2081, 4361, 5594, 5595, 6464, 4067, 4089, 5894, 1490, 8087, 5607, 79444, 2332, 207, 5007, 208, 8877, 408, 6714, 5606",416,2.064636752
GO:0000165~MAPK cascade,39,1.17E-05,"9146, 5781, 9046, 11183, 8654, 64853, 9261, 673, 1796, 1950, 10913, 1399, 2321, 151742, 10550, 5578, 8767, 2081, 4086, 5594, 5595, 4088, 6464, 4067, 4089, 5894, 5037, 59272, 1490, 5607, 27330, 79444, 5501, 5601, 8877, 7867, 408, 6714, 5606",416,2.167127691
GO:0023014~signal transduction by protein phosphorylation,39,1.17E-05,"9146, 5781, 9046, 11183, 8654, 64853, 9261, 673, 1796, 1950, 10913, 1399, 2321, 151742, 10550, 5578, 8767, 2081, 4086, 5594, 5595, 4088, 6464, 4067, 4089, 5894, 5037, 59272, 1490, 5607, 27330, 79444, 5501, 5601, 8877, 7867, 408, 6714, 5606",416,2.167127691
GO:0042327~positive regulation of phosphorylation,46,1.19E-05,"8850, 9125, 5781, 9046, 7424, 8654, 116986, 3066, 2251, 282618, 374, 572, 596, 673, 3458, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 5578, 8767, 30844, 3093, 2081, 4361, 5594, 5595, 6464, 4067, 4089, 5894, 1490, 8087, 5607, 79444, 2332, 207, 5007, 208, 8877, 408, 6714, 5606",416,2.004595721
GO:0045937~positive regulation of phosphate metabolic process,49,1.23E-05,"8850, 5781, 8654, 673, 596, 5578, 8767, 3093, 2081, 5594, 5595, 4067, 79444, 207, 208, 408, 6714, 9125, 9046, 7424, 116986, 3066, 2251, 282618, 572, 374, 3458, 55022, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 30844, 4361, 4088, 6464, 4089, 5894, 8087, 1490, 5607, 2332, 5007, 5524, 8877, 5606",416,1.947187356
GO:0010562~positive regulation of phosphorus metabolic process,49,1.23E-05,"8850, 5781, 8654, 673, 596, 5578, 8767, 3093, 2081, 5594, 5595, 4067, 79444, 207, 208, 408, 6714, 9125, 9046, 7424, 116986, 3066, 2251, 282618, 572, 374, 3458, 55022, 1796, 3611, 1950, 10913, 1399, 2321, 10550, 30844, 4361, 4088, 6464, 4089, 5894, 8087, 1490, 5607, 2332, 5007, 5524, 8877, 5606",416,1.947187356
GO:0010604~positive regulation of macromolecule metabolic process,112,2.06E-05,"6197, 6198, 9101, 5781, 8654, 23326, 596, 54472, 8767, 3093, 7332, 7454, 4067, 10262, 26205, 3371, 51377, 5702, 408, 9125, 6772, 10193, 6774, 116986, 374, 10913, 2321, 84105, 7337, 5315, 135112, 87178, 4361, 5450, 4086, 4087, 4088, 4089, 1490, 5607, 2332, 9647, 5601, 11059, 5606, 9146, 8850, 8452, 29109, 3561, 4090, 79058, 55364, 673, 1017, 952, 5578, 5579, 9817, 2081, 4141, 140609, 5594, 5595, 9798, 26523, 3329, 83547, 1820, 79444, 26088, 5588, 207, 208, 6714, 9046, 7424, 9049, 3068, 3066, 2251, 282618, 572, 3458, 55022, 1796, 3611, 29842, 1950, 1399, 10550, 30844, 26292, 2648, 4286, 7432, 6464, 22948, 4287, 5894, 23633, 8087, 5093, 5094, 2932, 192669, 8517, 5007, 5524, 8877, 56648, 87",416,1.452102879
GO:0031325~positive regulation of cellular metabolic process,111,5.29E-05,"6197, 6198, 5781, 8654, 23326, 596, 54472, 90678, 8767, 3093, 7332, 7454, 4067, 10262, 26205, 3251, 51377, 5305, 5702, 408, 9125, 8396, 6772, 10193, 6774, 116986, 374, 10913, 2321, 84105, 7337, 5315, 135112, 87178, 4361, 5450, 4086, 4087, 4088, 4089, 55072, 59272, 1490, 5607, 2332, 5049, 9647, 5601, 5606, 8850, 8452, 29109, 4090, 79058, 55364, 673, 1017, 952, 5578, 5579, 9817, 2081, 4141, 140609, 5594, 5595, 9798, 26523, 3329, 1820, 79444, 5588, 207, 208, 6714, 9046, 7424, 9049, 3068, 3066, 2251, 282618, 572, 3458, 55022, 1796, 3611, 29842, 1950, 1399, 10550, 30844, 26292, 2648, 4286, 8644, 6464, 22948, 5894, 23633, 8087, 5093, 5094, 2932, 8517, 5007, 5524, 8877, 56648, 87, 26060",416,1.424428256
GO:0043408~regulation of MAPK cascade,33,1.06E-04,"9146, 5781, 9046, 10193, 8654, 64853, 673, 1796, 1950, 10913, 1399, 2321, 10550, 5578, 8767, 10298, 2081, 5594, 5595, 6464, 4067, 4089, 5894, 5037, 59272, 1490, 5607, 27330, 79444, 8877, 408, 6714, 5606",416,2.10865583
GO:0007166~cell surface receptor signaling pathway,91,3.68E-04,"9146, 23769, 8452, 9101, 5781, 6198, 5584, 9943, 6477, 3561, 4090, 84959, 9261, 673, 596, 54472, 1455, 952, 51324, 53944, 5578, 8767, 5579, 3635, 959, 3093, 5594, 5595, 4067, 2241, 79643, 2876, 79444, 84313, 51377, 81565, 5588, 207, 208, 5305, 408, 6714, 7409, 9125, 8396, 9046, 4352, 10193, 6772, 7424, 8994, 6774, 116986, 3066, 2251, 80739, 9361, 282618, 572, 374, 573, 3458, 55022, 1796, 3611, 1950, 1399, 2321, 151742, 4086, 5495, 4087, 4286, 4088, 6464, 4089, 5894, 55072, 1490, 5607, 2932, 2730, 2057, 2332, 8517, 867, 8877, 307, 5601, 7867, 26060",416,1.420955882
GO:0043410~positive regulation of MAPK cascade,23,0.001512123,"2081, 5781, 9046, 5595, 6464, 5894, 8654, 1490, 5607, 673, 79444, 1796, 1950, 10913, 1399, 2321, 10550, 5578, 8877, 8767, 408, 6714, 5606",416,2.107395501
GO:0070371~ERK1 and ERK2 cascade,16,0.004929064,"5781, 5594, 5595, 6464, 4067, 4089, 59272, 1490, 27330, 673, 1950, 1399, 5578, 8767, 408, 6714",416,2.27299459
GO:0070372~regulation of ERK1 and ERK2 cascade,14,0.023349,"5781, 5595, 6464, 4067, 4089, 59272, 1490, 27330, 673, 1399, 5578, 8767, 408, 6714",416,2.007285731
GO:0070374~positive regulation of ERK1 and ERK2 cascade,10,0.056828526,"673, 5781, 5595, 6464, 1399, 5578, 8767, 408, 1490, 6714",416,2.04644612
GO:0034097~response to cytokine,52,1.26E-08,"5781, 6198, 5584, 9943, 3561, 26119, 2194, 9261, 6470, 471, 596, 54472, 952, 5578, 8767, 9817, 3093, 5594, 5595, 7454, 4067, 2241, 3329, 79444, 2597, 207, 6714, 9125, 4352, 6772, 7424, 6774, 3068, 282618, 572, 3458, 55022, 1796, 3611, 1399, 87178, 2648, 4089, 1809, 5607, 2932, 2730, 2057, 867, 8877, 7867, 26060",416,2.389342235
GO:0071345~cellular response to cytokine stimulus,46,1.64E-07,"9125, 5781, 6198, 4352, 9943, 6772, 7424, 6774, 3068, 3561, 26119, 2194, 6470, 471, 9261, 282618, 572, 3458, 54472, 55022, 1796, 3611, 1399, 8767, 87178, 2648, 9817, 3093, 5594, 5595, 7454, 4067, 4089, 1809, 2241, 3329, 2932, 79444, 2730, 2597, 2057, 207, 867, 8877, 6714, 26060",416,2.353413038
GO:0019221~cytokine-mediated signaling pathway,27,1.77E-04,"9125, 5781, 4352, 9943, 6772, 6774, 3561, 9261, 282618, 572, 3458, 54472, 1796, 3611, 8767, 3093, 5595, 4067, 4089, 2241, 79444, 2057, 207, 867, 8877, 6714, 26060",416,2.264019543
GO:0006979~response to oxidative stress,34,3.00E-09,"9943, 6772, 3066, 9361, 3417, 374, 572, 55364, 596, 1017, 10935, 952, 10550, 7337, 318, 135112, 87178, 10314, 54936, 9817, 2081, 5594, 8644, 5595, 2241, 1965, 2876, 2730, 207, 5601, 8877, 6714, 2539, 10105",416,3.346286261
